n,temps,nb_inter,nb_2opt
20,0.6187260150909424,3,1
20,0.5617032051086426,2,1
20,1.2560529708862305,9,1
20,1.3707311153411865,3,1
20,0.5054779052734375,3,1
20,0.6950268745422363,4,1
20,0.47048306465148926,2,1
20,1.3566269874572754,7,1
20,1.6676552295684814,12,1
20,0.2364060878753662,1,1
20,0.826481819152832,5,1
20,0.20071697235107422,1,1
20,0.9035508632659912,7,0
20,1.0394079685211182,8,1
20,0.3493530750274658,2,1
20,0.9285886287689209,7,1
20,0.8745720386505127,7,1
20,0.7506260871887207,4,1
20,0.6267557144165039,6,1
20,0.3701770305633545,3,1
20,1.1650607585906982,7,1
20,0.5714139938354492,4,1
20,0.8968851566314697,5,1
20,1.2858150005340576,7,1
20,0.7192981243133545,6,1
20,0.6082711219787598,4,1
20,0.7945377826690674,6,1
20,0.8926050662994385,4,1
20,0.37242913246154785,2,1
20,0.5597681999206543,5,1
20,1.152940034866333,6,1
20,0.5296189785003662,5,1
20,0.3150339126586914,1,1
20,0.20786786079406738,1,1
20,0.8252148628234863,5,1
20,0.35251879692077637,2,1
20,0.7145028114318848,5,1
20,0.5381040573120117,4,1
20,0.31166529655456543,2,1
20,0.4459969997406006,3,1
20,0.35989832878112793,3,1
20,0.7894847393035889,6,1
20,0.4968099594116211,3,1
1,0.00032067298889160156,0,0
1,0.0003008842468261719,0,0
1,0.00026798248291015625,0,0
1,0.0002219676971435547,0,0
1,0.00021696090698242188,0,0
1,0.00021505355834960938,0,0
1,0.00021409988403320312,0,0
1,0.00021600723266601562,0,0
1,0.0002849102020263672,0,0
1,0.0002262592315673828,0,0
2,0.0004286766052246094,0,0
2,0.0003902912139892578,0,0
2,0.0003840923309326172,0,0
2,0.0005230903625488281,0,0
2,0.00039196014404296875,0,0
2,0.0003859996795654297,0,0
2,0.000392913818359375,0,0
2,0.0004951953887939453,0,0
2,0.0003910064697265625,0,0
2,0.0003840923309326172,0,0
90,166.26009392738342,31,1
90,135.93396019935608,25,2
90,110.18801808357239,20,1
90,155.60692024230957,29,1
90,110.71209979057312,22,2
20,0.31249403953552246,5,1
20,0.3177521228790283,5,1
20,0.3508460521697998,10,1
20,0.19950008392333984,5,1
20,0.2873039245605469,6,1
20,0.7553360462188721,11,1
20,0.360990047454834,6,2
20,0.4451148509979248,10,1
20,0.3628060817718506,6,1
20,0.24779295921325684,5,1
20,0.13448190689086914,2,1
20,0.4795961380004883,8,1
20,0.18045282363891602,4,1
20,0.14494109153747559,2,1
20,0.16368794441223145,4,1
20,0.14113616943359375,3,1
20,0.2430729866027832,5,1
20,0.19656610488891602,5,1
20,0.14335298538208008,3,1
20,0.10808205604553223,2,1
20,0.6597690582275391,7,1
20,1.2840821743011475,7,1
20,0.5532681941986084,4,1
20,0.8589329719543457,7,1
20,0.33424997329711914,2,1
20,1.1924998760223389,8,1
20,0.5347046852111816,4,4
20,0.23833203315734863,1,1
20,0.6445949077606201,5,1
20,0.5339150428771973,3,1
20,0.3326609134674072,1,0
20,0.9571089744567871,8,1
20,1.0725479125976562,7,1
20,0.36807680130004883,3,1
20,0.6569907665252686,5,1
20,0.9566709995269775,8,1
20,0.49346113204956055,7,1
20,0.9203341007232666,6,1
20,0.2147841453552246,2,2
20,0.7413408756256104,8,1
